年度,省份,学校,录取批次,文/理（选科要求）,专业,录取最低分,省内排名,本一线（本科线）,本二线
2021,北京,桂林航天工业学院,本科批,不限,旅游管理与服务教育,475,37291,400,本二
2021,北京,桂林航天工业学院,专科批,,空中乘务,120,33701,400,本二
2021,北京,桂林航天工业学院,专科批,,护理,120,33701,400,本二
2021,北京,郑州工程技术学院,本科批,物/地/史(3选1),财务管理（办学地点主校区）,443,32412,400,本二
2021,北京,郑州工程技术学院,本科批,物理必选,智能建造（办学地点主校区）,443,32412,400,本二
2021,北京,郑州工程技术学院,本科批,物理、化学(2科必选),土木工程（办学地点主校区）,442,32532,400,本二
2021,北京,郑州工程技术学院,本科批,不限,网络与新媒体（办学地点主校区）,442,32532,400,本二
2021,北京,郑州工程技术学院,专科批,,建筑室内设计,276,14811,400,本二
2021,北京,郑州工程技术学院,专科批,,影视多媒体技术,267,14850,400,本二
2021,北京,郑州工程技术学院,专科批,,护理,266,14850,400,本二
2021,北京,郑州工程技术学院,专科批,,学前教育,262,14850,400,本二
2021,北京,郑州工程技术学院,专科批,,社区康复,194,15031,400,本二
2021,北京,郑州工程技术学院,专科批,,会计,150,15064,400,本二
2021,北京,郑州工程技术学院,专科批,,电子竞技运动与管理（战队战术分析）,150,15064,400,本二
2021,北京,湖南工学院,本科批,物理必选,安全工程,463,32157,400,本二
2021,北京,湖南工学院,本科批,物理必选,电子信息工程,462,32311,400,本二
2021,北京,湖南工学院,本科批,物理必选,机械设计制造及其自动化,461,32455,400,本二
2021,北京,湖南财政经济学院,本科批,不限,金融学,497,32507,400,本二
2021,北京,湖南财政经济学院,本科批,不限,财务管理,492,33646,400,本二
2021,北京,湖南财政经济学院,本科批,不限,会计学,495,32953,400,本二
2021,北京,湖南财政经济学院,专科批,不限,社会工作（政治合格，历史合格）,210,1069,400,本二
2021,北京,湖南财政经济学院,专科批,不限,供用电技术（物理合格，信息技术合格）,128,2579,400,本二
2021,北京,山东石油化工学院,本科批,不限,学前教育（师范）,480,36227,400,本二
2021,北京,山东石油化工学院,本科批,物理必选,计算机科学与技术,482,35843,400,本二
2021,北京,齐鲁医药学院,本科批,物/化/生(3选1),医学检验技术,496,32753,400,本二
2021,北京,齐鲁医药学院,本科批,物理、生物(2科必选),医学影像学,526,25776,400,本二
2021,北京,齐鲁医药学院,本科批,物/化/生(3选1),医学影像技术,504,30903,400,本二
2021,北京,齐鲁医药学院,专科批,,护理,120,33701,400,本二
2021,北京,齐鲁医药学院,本科批,不限,会计学,438,35798,400,本二
2021,北京,齐鲁医药学院,专科批,,城市轨道交通运营管理,138,33699,400,本二
2021,北京,齐鲁医药学院,本科批,物理必选,建筑电气与智能化,448,42347,400,本二
2021,北京,北京社会管理职业学院,专科批,不限,现代殡葬技术与管理（化学合格，政治合格）,121,2622,400,本二
2021,北京,北京社会管理职业学院,专科批,不限,早期教育（政治合格，历史合格）,121,2622,400,本二
2021,北京,北京社会管理职业学院,专科批,不限,护理（化学合格，生物合格）,121,2622,400,本二
2021,北京,北京社会管理职业学院,专科批,不限,康复治疗技术（化学合格，生物合格）,121,2622,400,本二
2021,北京,北京社会管理职业学院,专科批,不限,学前教育（政治合格，历史合格）,121,2622,400,本二
2021,北京,天津商业大学宝德学院,本科批,不限,金融学类,470,38311,400,本二
2021,北京,天津商业大学宝德学院,本科批,不限,英语,470,38311,400,本二
2021,北京,天津医科大学临床医学院,本科批,化学/生物(2选1),医学检验技术,507,30205,400,本二
2021,北京,天津医科大学临床医学院,本科批,物理必选,医学影像技术,505,30685,400,本二
2021,北京,天津医科大学临床医学院,本科批,化学、生物(2科必选),口腔医学（五年制）,539,22804,400,本二
2021,北京,天津医科大学临床医学院,本科批,化学、生物(2科必选),临床医学（五年制）,498,32264,400,本二
2021,北京,天津医科大学临床医学院,本科批,化学必选,药学,482,35843,400,本二
2021,北京,天津医科大学临床医学院,本科批,物/化/生(3选1),康复治疗学,481,36023,400,本二
2021,北京,天津医科大学临床医学院,本科批,物/化/生(3选1),眼视光学,493,33419,400,本二
2021,北京,天津医科大学临床医学院,本科批,不限,市场营销,474,37495,400,本二
2021,北京,天津医科大学临床医学院,本科批,不限,公共事业管理,475,37291,400,本二
2021,北京,天津医科大学临床医学院,本科批,不限,法学,479,36441,400,本二
2021,北京,天津医科大学临床医学院,本科批,不限,健康服务与管理,477,36889,400,本二
2021,北京,天津医科大学临床医学院,本科批,不限,护理学,478,36667,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,计算机科学与技术（智能技术）（18000元）（办学地点天津市宝坻区）,455,30888,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,物流工程（18000元）（办学地点天津市宝坻区）,447,31901,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,工程造价（18000元）（办学地点天津市宝坻区）,447,31901,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,财务管理（15000元）（办学地点天津市宝坻区）,446,32039,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,土木工程（道路桥梁工程）（18000元）（办学地点天津市宝坻区）,446,32039,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,会计学（15000元）（办学地点天津市宝坻区）,446,32039,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,金融工程（15000元）（办学地点天津市宝坻区）,445,32161,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,英语（18000元，只招英语考生）（办学地点天津市宝坻区）,444,32292,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,法学（15000元）（办学地点天津市宝坻区）,439,32877,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,朝鲜语（18000元）（办学地点天津市宝坻区）,439,32877,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,日语（18000元）（办学地点天津市宝坻区）,439,32877,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,护理学（20000元）（办学地点天津市宝坻区）,439,32877,400,本二
2021,北京,北京科技大学天津学院,本科批,不限,国际经济与贸易（15000元）（办学地点天津市宝坻区）,439,32877,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,通信工程（18000元）（办学地点天津市宝坻区）,437,33091,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,无人驾驶航空器系统工程（18000元）（办学地点天津市宝坻区）,437,33091,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,机械工程（机器人应用）（18000元）（办学地点天津市宝坻区）,436,33197,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,计算机科学与技术（18000元）（办学地点天津市宝坻区）,435,33296,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,自动化（智能制造）（18000元）（办学地点天津市宝坻区）,435,33296,400,本二
2021,北京,北京科技大学天津学院,本科批,物/化/生(3选1),环境工程（18000元）（办学地点天津市宝坻区）,435,33296,400,本二
2021,北京,北京科技大学天津学院,本科批,化学必选,材料科学与工程（新材料制备与加工）（18000元）（办学地点天津市宝坻区）,435,33296,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,土木工程（智能建筑）（18000元）（办学地点天津市宝坻区）,435,33296,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,自动化（18000元）（办学地点天津市宝坻区）,434,33410,400,本二
2021,北京,北京科技大学天津学院,本科批,物/化/生(3选1),康复治疗学（20000元）（办学地点天津市宝坻区）,432,33650,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,计算机科学与技术（软件技术）（18000元）（办学地点天津市宝坻区）,430,33872,400,本二
2021,北京,北京科技大学天津学院,本科批,物理必选,土木工程（18000元）（办学地点天津市宝坻区）,430,33872,400,本二
2021,北京,北京科技大学天津学院,本科批,化学必选,材料科学与工程（18000元）（办学地点天津市宝坻区）,422,34729,400,本二
2021,北京,天津理工大学中环信息学院,本科批,物理必选,电气工程及其自动化（18000元）（办学地点杨柳青院区）,448,31767,400,本二
2021,北京,天津理工大学中环信息学院,本科批,物理必选,工程管理（15000元）（办学地点杨柳青院区）,432,33650,400,本二
2021,北京,天津理工大学中环信息学院,本科批,物理必选,软件工程（18000元）（办学地点杨柳青院区）,429,33970,400,本二
2021,北京,天津理工大学中环信息学院,本科批,物理必选,通信工程（18000元）（办学地点杨柳青院区）,428,34083,400,本二
2021,北京,天津财经大学珠江学院,本科批,不限,税收学（税务管理与代理）,453,33684,400,本二
2021,北京,天津财经大学珠江学院,本科批,不限,会计学（注册会计师）,451,33968,400,本二
2021,北京,天津财经大学珠江学院,专科批,不限,口腔医学（化学合格，生物合格）,198,1402,400,本二
2021,北京,天津财经大学珠江学院,本科批,不限,审计学,442,35238,400,本二
2021,北京,山西工学院,本科批,物/史/生(3选1),建筑学（五年制）,446,32039,400,本二
2021,北京,山西工学院,本科批,不限,国际经济与贸易,445,32161,400,本二
